order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,quarter,profit_margin
IN-2013-25805,2013-09-30,2013-10-05,Standard Class,Herbert Flentye,Consumer,Heilongjiang,China,APAC,North Asia,FUR-BO-10000071,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Metal",168,1,0.0,79.08,10.07,Medium,2013,9,3,0.4707142857142857
CA-2013-161781,2013-09-30,2013-10-01,First Class,Chad Cunningham,Home Office,Indiana,United States,US,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,41,7,0.0,10.6288,7.51,Medium,2013,9,3,0.2592390243902439
MX-2013-130764,2013-09-30,2013-10-06,Standard Class,David Wiener,Corporate,Guerrero,Mexico,LATAM,North,FUR-CH-10001616,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",131,4,0.2,11.456,7.12,Medium,2013,9,3,0.0874503816793893
SA-2013-3560,2013-09-30,2013-10-04,Standard Class,Jack Lebron,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-CAM-10002159,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",61,2,0.0,29.88,6.33,High,2013,9,3,0.48983606557377046
AG-2013-9890,2013-09-30,2013-10-04,Standard Class,Brad Thomas,Home Office,Batna,Algeria,Africa,Africa,OFF-STA-10001895,Office Supplies,Art,"Stanley Pens, Easy-Erase",41,4,0.0,18.12,6.07,High,2013,9,3,0.4419512195121951
ID-2013-51481,2013-09-30,2013-10-04,Standard Class,Annie Zypern,Consumer,Western Australia,Australia,APAC,Oceania,FUR-FU-10002803,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",129,6,0.1,-3.006,5.71,Medium,2013,9,3,-0.023302325581395347
MX-2013-166772,2013-09-30,2013-10-02,Second Class,Cassandra Brandow,Consumer,Managua,Nicaragua,LATAM,Central,OFF-AP-10001565,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Black",76,3,0.0,10.62,5.59,High,2013,9,3,0.13973684210526316
SF-2013-7960,2013-09-30,2013-10-06,Standard Class,Gary Hansen,Home Office,Mpumalanga,South Africa,Africa,Africa,OFF-KIT-10000964,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",69,1,0.0,24.0,3.91,Medium,2013,9,3,0.34782608695652173
ID-2013-41128,2013-09-30,2013-10-03,Second Class,Barry Blumstein,Corporate,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10002930,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",26,1,0.47,-9.7074,3.49,High,2013,9,3,-0.37336153846153847
MX-2013-111570,2013-09-30,2013-10-07,Standard Class,Melanie Seite,Consumer,Guatemala,Guatemala,LATAM,Central,OFF-SU-10003629,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",56,3,0.0,10.56,3.48,Medium,2013,9,3,0.18857142857142858
QA-2013-5600,2013-09-30,2013-10-04,Standard Class,Alan Hwang,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,OFF-XER-10003203,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",26,1,0.0,8.64,2.87,High,2013,9,3,0.3323076923076923
US-2013-101497,2013-09-30,2013-10-02,Second Class,Pamela Stobb,Consumer,California,United States,US,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,19,1,0.0,9.1056,1.89,High,2013,9,3,0.4792421052631579
CA-2013-125794,2013-09-30,2013-10-04,Standard Class,Maris LaWare,Consumer,California,United States,US,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36,1,0.0,15.2208,1.63,Medium,2013,9,3,0.4228
IN-2013-52685,2013-09-30,2013-10-07,Standard Class,Mark Packer,Home Office,Victoria,Australia,APAC,Oceania,OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",15,1,0.1,5.832,1.43,Medium,2013,9,3,0.3888
ID-2013-61946,2013-09-30,2013-10-06,Standard Class,Mike Pelletier,Home Office,Seoul,South Korea,APAC,North Asia,OFF-PA-10004673,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",27,2,0.5,-12.84,1.32,Medium,2013,9,3,-0.47555555555555556
CA-2013-106621,2013-09-30,2013-10-02,Second Class,Dario Medina,Corporate,Arizona,United States,US,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10,4,0.2,1.1808,1.07,High,2013,9,3,0.11808
CA-2013-134362,2013-09-30,2013-10-03,First Class,Linda Southworth,Corporate,Pennsylvania,United States,US,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,16,4,0.2,5.1792,0.92,Medium,2013,9,3,0.3237
CA-2013-138037,2013-09-30,2013-10-04,Standard Class,Andy Reiter,Consumer,California,United States,US,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27,5,0.2,9.534,0.87,Medium,2013,9,3,0.35311111111111115
MX-2013-143133,2013-09-30,2013-10-07,Standard Class,Cynthia Arntzen,Consumer,Cortés,Honduras,LATAM,Central,OFF-LA-10002389,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",39,9,0.4,6.552,0.63,Medium,2013,9,3,0.16799999999999998
MX-2013-159156,2013-09-30,2013-10-06,Standard Class,Ionia McGrath,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-BI-10002796,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",17,2,0.0,7.6,0.24,Medium,2013,9,3,0.44705882352941173
IN-2013-10965,2013-10-01,2013-10-02,First Class,Chad McGuire,Consumer,South Australia,Australia,APAC,Oceania,TEC-CO-10000562,Technology,Copiers,"HP Wireless Fax, Digital",1943,6,0.1,258.93,499.62,High,2013,10,4,0.13326299536798766
IN-2013-65068,2013-10-01,2013-10-03,First Class,Barry Franz,Home Office,Liaoning,China,APAC,North Asia,FUR-CH-10004331,Furniture,Chairs,"SAFCO Rocking Chair, Red",405,3,0.0,117.36,154.0,Critical,2013,10,4,0.2897777777777778
RS-2013-2700,2013-10-01,2013-10-06,Standard Class,Tim Brockman,Consumer,Bryansk,Russia,EMEA,EMEA,TEC-PAN-10003688,Technology,Machines,"Panasonic Printer, Wireless",1066,4,0.0,266.4,98.49,Medium,2013,10,4,0.24990619136960598
IN-2013-15732,2013-10-01,2013-10-04,First Class,Ralph Kennedy,Consumer,Delhi,India,APAC,Central Asia,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",174,3,0.0,32.94,39.67,High,2013,10,4,0.18931034482758619
CA-2013-106243,2013-10-01,2013-10-05,Standard Class,Greg Matthias,Consumer,New York,United States,US,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",524,5,0.2,-26.196,38.76,High,2013,10,4,-0.049992366412213746
MX-2013-103863,2013-10-01,2013-10-06,Standard Class,Ed Jacobs,Consumer,Baja California,Mexico,LATAM,North,TEC-PH-10003945,Technology,Phones,"Nokia Audio Dock, VoIP",334,3,0.0,3.3,34.06,Medium,2013,10,4,0.009880239520958083
MX-2013-138219,2013-10-01,2013-10-06,Standard Class,Matt Hagelstein,Corporate,León,Nicaragua,LATAM,Central,OFF-ST-10002164,Office Supplies,Storage,"Rogers Lockers, Industrial",424,3,0.0,135.72,23.1,Medium,2013,10,4,0.3200943396226415
MX-2013-161018,2013-10-01,2013-10-05,Second Class,Skye Norling,Home Office,Distrito Federal,Mexico,LATAM,North,OFF-AP-10002223,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Red",103,4,0.0,25.68,19.94,High,2013,10,4,0.24932038834951456
MX-2013-111038,2013-10-01,2013-10-06,Standard Class,Raymond Messe,Consumer,Chimaltenango,Guatemala,LATAM,Central,TEC-MA-10001187,Technology,Machines,"Okidata Calculator, Wireless",139,4,0.0,44.56,19.61,High,2013,10,4,0.32057553956834534
MX-2013-168627,2013-10-01,2013-10-03,Second Class,Cari Schnelling,Consumer,Aragua,Venezuela,LATAM,South,OFF-EN-10001939,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",46,4,0.4,-27.776,13.71,Critical,2013,10,4,-0.6038260869565217
MX-2013-129049,2013-10-01,2013-10-07,Standard Class,Olvera Toch,Consumer,Campeche,Mexico,LATAM,North,OFF-ST-10004116,Office Supplies,Storage,"Fellowes Shelving, Blue",116,3,0.0,0.0,7.66,Medium,2013,10,4,0.0
NG-2013-9300,2013-10-01,2013-10-06,Standard Class,Keith Herrera,Consumer,Niamey,Niger,Africa,Africa,OFF-SAN-10004288,Office Supplies,Art,"Sanford Sketch Pad, Blue",45,1,0.0,1.35,6.86,High,2013,10,4,0.030000000000000002
IN-2013-66272,2013-10-01,2013-10-02,First Class,Jim Kriz,Home Office,Queensland,Australia,APAC,Oceania,OFF-PA-10000382,Office Supplies,Paper,"SanDisk Computer Printout Paper, Multicolor",84,3,0.1,28.98,5.94,Medium,2013,10,4,0.34500000000000003
ES-2013-3567936,2013-10-01,2013-10-07,Standard Class,Dianna Arnett,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-PA-10004480,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",90,2,0.0,45.06,5.57,Medium,2013,10,4,0.5006666666666667
UP-2013-2900,2013-10-01,2013-10-05,Standard Class,Annie Thurman,Consumer,Vinnytsya,Ukraine,EMEA,EMEA,OFF-STO-10000924,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",33,2,0.0,15.96,3.74,High,2013,10,4,0.48363636363636364
IN-2013-52734,2013-10-01,2013-10-05,Standard Class,Jim Mitchum,Corporate,Tokyo,Japan,APAC,North Asia,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",68,4,0.0,10.08,2.9,Medium,2013,10,4,0.14823529411764705
ES-2013-1912825,2013-10-01,2013-10-05,Standard Class,Jeremy Ellison,Consumer,Stockholm,Sweden,EU,North,OFF-EN-10004775,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",40,3,0.5,-31.005,2.19,Medium,2013,10,4,-0.775125
IR-2013-2290,2013-10-01,2013-10-04,First Class,Suzanne McNair,Corporate,Gilan,Iran,EMEA,EMEA,TEC-EPS-10001341,Technology,Machines,"Epson Calculator, White",45,1,0.0,3.57,1.02,High,2013,10,4,0.07933333333333333
CA-2013-108644,2013-10-01,2013-10-04,First Class,Sarah Jordon,Consumer,Illinois,United States,US,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,2,0.8,-3.2406,0.56,Medium,2013,10,4,-1.6203
IN-2013-17041,2013-10-02,2013-10-04,First Class,Sean O'Donnell,Consumer,Jilin,China,APAC,North Asia,OFF-AP-10002090,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red",3001,6,0.0,1080.18,465.63,High,2013,10,4,0.3599400199933356
MX-2013-113460,2013-10-02,2013-10-05,First Class,Mark Packer,Home Office,Estelí,Nicaragua,LATAM,Central,TEC-CO-10003158,Technology,Copiers,"Sharp Wireless Fax, Laser",947,4,0.002,377.70176,211.55,High,2013,10,4,0.3988402956705385
MX-2013-154270,2013-10-02,2013-10-07,Standard Class,Giulietta Weimer,Consumer,Saint Catherine,Jamaica,LATAM,Caribbean,FUR-BO-10004924,Furniture,Bookcases,"Sauder Library with Doors, Traditional",1292,5,0.0,155.0,87.61,Medium,2013,10,4,0.11996904024767802
ID-2013-42906,2013-10-02,2013-10-04,Second Class,Dario Medina,Corporate,Tasmania,Australia,APAC,Oceania,OFF-ST-10000103,Office Supplies,Storage,"Smead Lockers, Industrial",955,8,0.4,-413.76,58.45,Medium,2013,10,4,-0.4332565445026178
ID-2013-22459,2013-10-02,2013-10-07,Standard Class,Eudokia Martin,Corporate,Australian Capital Territory,Australia,APAC,Oceania,OFF-AP-10000691,Office Supplies,Appliances,"Cuisinart Refrigerator, Red",595,2,0.4,-129.024,56.68,Medium,2013,10,4,-0.21684705882352942
ID-2013-83261,2013-10-02,2013-10-04,Second Class,Kelly Collister,Consumer,Auckland,New Zealand,APAC,Oceania,FUR-CH-10002410,Furniture,Chairs,"Office Star Rocking Chair, Red",169,2,0.4,-81.768,55.01,Critical,2013,10,4,-0.4838343195266272
MX-2013-165211,2013-10-02,2013-10-04,Second Class,Michelle Lonsdale,Corporate,São Paulo,Brazil,LATAM,South,TEC-AC-10002760,Technology,Accessories,"Memorex Memory Card, Erganomic",534,8,0.0,0.0,54.77,High,2013,10,4,0.0
IN-2013-84178,2013-10-02,2013-10-05,Second Class,Eric Barreto,Consumer,New South Wales,Australia,APAC,Oceania,OFF-EN-10002752,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",200,10,0.0,96.0,36.39,High,2013,10,4,0.48
MX-2013-163811,2013-10-02,2013-10-03,First Class,Stewart Visinsky,Consumer,Sancti Spíritus,Cuba,LATAM,Caribbean,FUR-CH-10003077,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",173,5,0.0,69.2,33.99,High,2013,10,4,0.4
CA-2013-155992,2013-10-02,2013-10-03,First Class,Chris Cortes,Consumer,Indiana,United States,US,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,70,2,0.0,18.873,29.05,Critical,2013,10,4,0.26961428571428575
MX-2013-121881,2013-10-02,2013-10-07,Standard Class,Tamara Dahlen,Consumer,Baja California,Mexico,LATAM,North,FUR-BO-10000734,Furniture,Bookcases,"Bush Corner Shelving, Pine",201,3,0.2,40.104,26.77,High,2013,10,4,0.1995223880597015
US-2013-130813,2013-10-02,2013-10-06,Second Class,Cindy Chapman,Consumer,Cortés,Honduras,LATAM,Central,FUR-CH-10003514,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",119,2,0.4,-35.848,24.95,High,2013,10,4,-0.3012436974789916
CA-2013-139157,2013-10-02,2013-10-06,Standard Class,Greg Matthias,Consumer,New York,United States,US,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",331,1,0.4,-115.7058,20.49,Medium,2013,10,4,-0.3495643504531722
SF-2013-8130,2013-10-02,2013-10-09,Standard Class,Joy Bell-,Consumer,North-West,South Africa,Africa,Africa,FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile",127,1,0.0,53.13,16.55,Medium,2013,10,4,0.4183464566929134
CA-2013-111794,2013-10-02,2013-10-02,Same Day,Hunter Glantz,Consumer,Texas,United States,US,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,80,3,0.2,20.8719,12.5,High,2013,10,4,0.26089875
ID-2013-32252,2013-10-02,2013-10-07,Standard Class,Alex Russell,Corporate,Singapore,Singapore,APAC,Southeast Asia,FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",220,2,0.0,59.34,12.12,Medium,2013,10,4,0.26972727272727276
CA-2013-116918,2013-10-02,2013-10-07,Second Class,Jamie Kunitz,Consumer,Florida,United States,US,South,OFF-AR-10003631,Office Supplies,Art,Staples,31,8,0.2,5.0336,5.39,Medium,2013,10,4,0.16237419354838709
KG-2013-1650,2013-10-02,2013-10-06,Standard Class,Craig Reiter,Consumer,Bishkek,Kyrgyzstan,EMEA,EMEA,OFF-AME-10000244,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",54,2,0.0,21.66,3.71,Medium,2013,10,4,0.40111111111111114
IN-2013-59132,2013-10-02,2013-10-06,Standard Class,Noel Staavos,Corporate,Jiangsu,China,APAC,North Asia,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",77,2,0.0,9.18,3.4,Medium,2013,10,4,0.11922077922077921
US-2013-151575,2013-10-02,2013-10-04,First Class,Maria Zettner,Home Office,Atlántida,Honduras,LATAM,Central,OFF-BI-10004195,Office Supplies,Binders,"Ibico Binder Covers, Durable",18,3,0.4,-10.02,2.4,Medium,2013,10,4,-0.5566666666666666
CA-2013-157686,2013-10-02,2013-10-03,First Class,Brian DeCherney,Consumer,California,United States,US,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",195,4,0.2,12.178,0.65,High,2013,10,4,0.06245128205128206
CA-2013-118689,2013-10-03,2013-10-10,Standard Class,Tamara Chand,Corporate,Indiana,United States,US,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17500,5,0.0,8399.976,349.07,Medium,2013,10,4,0.4799986285714286
MX-2013-106271,2013-10-03,2013-10-04,First Class,Katrina Willman,Consumer,Chihuahua,Mexico,LATAM,North,TEC-AC-10001341,Technology,Accessories,"Enermax Memory Card, USB",611,8,0.0,183.36,138.47,High,2013,10,4,0.30009819967266776
ID-2013-80314,2013-10-03,2013-10-03,Same Day,Chloris Kastensmidt,Consumer,Queensland,Australia,APAC,Oceania,OFF-AP-10002629,Office Supplies,Appliances,"Cuisinart Stove, White",1287,4,0.4,-536.448,110.99,Medium,2013,10,4,-0.4168205128205128
US-2013-139283,2013-10-03,2013-10-07,Second Class,Darrin Van Huff,Corporate,Ouest,Haiti,LATAM,Caribbean,OFF-ST-10000619,Office Supplies,Storage,"Eldon Lockers, Wire Frame",630,8,0.4,-63.104,109.11,High,2013,10,4,-0.10016507936507936
IN-2013-71354,2013-10-03,2013-10-07,Standard Class,Maribeth Yedwab,Corporate,Queensland,Australia,APAC,Oceania,OFF-ST-10002395,Office Supplies,Storage,"Rogers Lockers, Single Width",1714,9,0.1,647.595,52.27,Medium,2013,10,4,0.3778267211201867
ID-2013-45524,2013-10-03,2013-10-07,Standard Class,Tracy Hopkins,Home Office,Shizuoka,Japan,APAC,North Asia,OFF-AR-10003774,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",320,7,0.0,131.04,48.86,High,2013,10,4,0.4095
MX-2013-135377,2013-10-03,2013-10-08,Standard Class,Eugene Moren,Home Office,Corrientes,Argentina,LATAM,South,TEC-CO-10004081,Technology,Copiers,"HP Personal Copier, High-Speed",293,6,0.402,-177.40392,34.32,High,2013,10,4,-0.6054741296928328
MX-2013-119816,2013-10-03,2013-10-08,Standard Class,Tracy Poddar,Corporate,Goiás,Brazil,LATAM,South,TEC-PH-10001264,Technology,Phones,"Cisco Signal Booster, VoIP",304,3,0.0,39.48,31.86,High,2013,10,4,0.12986842105263158
IN-2013-51712,2013-10-03,2013-10-07,Standard Class,Corey Catlett,Corporate,New South Wales,Australia,APAC,Oceania,OFF-EN-10003231,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",158,9,0.1,15.66,22.63,High,2013,10,4,0.0991139240506329
ES-2013-5379148,2013-10-03,2013-10-09,Standard Class,Becky Pak,Consumer,Liguria,Italy,EU,South,OFF-AR-10000502,Office Supplies,Art,"BIC Highlighters, Easy-Erase",154,8,0.0,35.28,19.74,Low,2013,10,4,0.2290909090909091
CA-2013-118969,2013-10-03,2013-10-04,First Class,Liz Preis,Consumer,Arizona,United States,US,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",55,6,0.7,-40.1808,9.21,High,2013,10,4,-0.73056
ES-2013-1423228,2013-10-03,2013-10-09,Standard Class,Tonja Turnell,Home Office,England,United Kingdom,EU,North,OFF-AR-10000266,Office Supplies,Art,"BIC Markers, Fluorescent",111,4,0.0,8.76,8.48,Medium,2013,10,4,0.07891891891891892
KE-2013-8340,2013-10-03,2013-10-08,Standard Class,Doug Jacobs,Consumer,Rift Valley,Kenya,Africa,Africa,OFF-WIL-10000146,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",97,2,0.0,29.04,7.38,Medium,2013,10,4,0.29938144329896904
IN-2013-61806,2013-10-03,2013-10-04,First Class,Dorothy Badders,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,FUR-FU-10003540,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",39,3,0.27,4.7259,7.07,Medium,2013,10,4,0.12117692307692308
ES-2013-2232047,2013-10-03,2013-10-09,Standard Class,Melanie Seite,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-FA-10002619,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",49,3,0.0,24.39,5.34,Low,2013,10,4,0.49775510204081636
ID-2013-57634,2013-10-03,2013-10-05,First Class,Dennis Pardue,Home Office,Gyeongsangnam,South Korea,APAC,North Asia,OFF-PA-10002514,Office Supplies,Paper,"Xerox Memo Slips, Premium",14,2,0.5,-4.89,4.11,High,2013,10,4,-0.34928571428571425
IN-2013-41681,2013-10-03,2013-10-08,Standard Class,Maurice Satty,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10004780,Office Supplies,Art,"Stanley Markers, Blue",60,3,0.1,25.29,4.1,Medium,2013,10,4,0.4215
MX-2013-133690,2013-10-03,2013-10-09,Standard Class,Pauline Johnson,Consumer,Michoacán,Mexico,LATAM,North,OFF-LA-10004777,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",24,3,0.0,7.44,2.4,Low,2013,10,4,0.31
CA-2013-134376,2013-10-03,2013-10-07,Standard Class,Tim Taslimi,Corporate,New York,United States,US,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61,3,0.0,16.5888,2.21,Medium,2013,10,4,0.2719475409836065
MX-2013-146738,2013-10-03,2013-10-07,Standard Class,Evan Henry,Consumer,São Paulo,Brazil,LATAM,South,OFF-EN-10002559,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",10,2,0.0,3.92,0.49,Medium,2013,10,4,0.392
IN-2013-44075,2013-10-04,2013-10-08,Standard Class,Peter Fuller,Consumer,Heilongjiang,China,APAC,North Asia,FUR-CH-10000783,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",2820,6,0.0,338.22,218.16,Medium,2013,10,4,0.11993617021276597
MX-2013-128027,2013-10-04,2013-10-09,Standard Class,Candace McMahon,Corporate,Cortés,Honduras,LATAM,Central,FUR-CH-10002780,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",1122,6,0.4,-542.328,95.7,High,2013,10,4,-0.48335828877005343
ID-2013-37572,2013-10-04,2013-10-07,Second Class,Julia West,Consumer,Australian Capital Territory,Australia,APAC,Oceania,TEC-CO-10001766,Technology,Copiers,"Canon Fax Machine, Digital",572,3,0.4,-362.556,94.94,High,2013,10,4,-0.6338391608391608
IS-2013-6570,2013-10-04,2013-10-06,First Class,Ralph Arnett,Consumer,Jerusalem,Israel,EMEA,EMEA,OFF-SME-10004370,Office Supplies,Storage,"Smead File Cart, Blue",510,4,0.0,5.04,86.12,Critical,2013,10,4,0.00988235294117647
ES-2013-5443807,2013-10-04,2013-10-08,Standard Class,Justin Ritter,Corporate,Upper Austria,Austria,EU,Central,FUR-BO-10004327,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",438,3,0.0,65.61,59.58,High,2013,10,4,0.1497945205479452
ID-2013-36256,2013-10-04,2013-10-09,Standard Class,Ellis Ballard,Corporate,New South Wales,Australia,APAC,Oceania,FUR-BO-10003206,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",529,3,0.1,-0.009,56.06,Medium,2013,10,4,-1.7013232514177692e-05
CA-2013-101672,2013-10-04,2013-10-08,Standard Class,Daniel Byrd,Home Office,California,United States,US,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915,4,0.2,102.9528,51.8,Medium,2013,10,4,0.1125167213114754
CA-2013-144939,2013-10-04,2013-10-09,Standard Class,Emily Burns,Consumer,New York,United States,US,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599,6,0.1,93.2232,44.87,Medium,2013,10,4,0.1556313856427379
MX-2013-102701,2013-10-04,2013-10-04,Same Day,Barry Blumstein,Corporate,Jalisco,Mexico,LATAM,North,TEC-AC-10003294,Technology,Accessories,"Enermax Flash Drive, USB",139,5,0.0,16.6,34.93,Medium,2013,10,4,0.11942446043165468
